TransactionID,UserID,CourseID,TransactionDate,Amount,PaymentMethod,TeacherID
TT06960,U00028,CR00018,9/5/2025,0,PayPal,TC00040
TT06961,U00045,CR00028,27/9/2025,0.78,Credit Card,TC00042
TT06962,U00048,CR00029,27/6/2025,0,Bank Transfer,TC00042
TT06963,U00055,CR00018,3/7/2025,0,PayPal,TC00040
TT06964,U00071,CR00003,19/1/2025,0,Credit Card,TC00042
TT06965,U00083,CR00017,26/8/2025,0,Bank Transfer,TC00040
TT06966,U00085,CR00032,1/1/2025,0,Credit Card,TC00040
TT06967,U00109,CR00035,18/3/2025,0,Bank Transfer,TC00040
TT06968,U00112,CR00041,2/7/2025,53.86,PayPal,TC00040
TT06969,U00117,CR00034,23/4/2025,394.26,Bank Transfer,TC00040
TT06970,U00126,CR00026,5/5/2025,0,PayPal,TC00042
TT06971,U00128,CR00047,30/11/2025,89.59,Bank Transfer,TC00040
TT06972,U00133,CR00020,5/4/2025,0,Credit Card,TC00042
TT06973,U00134,CR00042,8/12/2025,0,PayPal,TC00040
TT06974,U00144,CR00036,10/3/2025,0,PayPal,TC00042
TT06975,U00147,CR00023,6/2/2025,0,Credit Card,TC00042
TT06976,U00149,CR00005,12/5/2025,0,Bank Transfer,TC00040
TT06977,U00166,CR00014,21/10/2025,0,PayPal,TC00040
TT06978,U00169,CR00016,25/6/2025,0,Bank Transfer,TC00042
TT06979,U00173,CR00032,8/4/2025,0,Bank Transfer,TC00040
TT06980,U00177,CR00001,4/8/2025,472.28,Credit Card,TC00042
TT06981,U00178,CR00036,12/4/2025,0,PayPal,TC00042
TT06982,U00192,CR00038,14/6/2025,342.61,Bank Transfer,TC00040
TT06983,U00198,CR00049,4/9/2025,415.51,PayPal,TC00040
TT06984,U00208,CR00023,26/5/2025,0,PayPal,TC00040
TT06985,U00216,CR00058,29/10/2025,0,Credit Card,TC00042
TT06986,U00220,CR00060,27/12/2025,0,PayPal,TC00040
TT06987,U00238,CR00024,21/2/2025,117.68,Credit Card,TC00040
TT06988,U00251,CR00055,21/12/2025,57.32,PayPal,TC00042
TT06989,U00260,CR00012,24/4/2025,487.92,Credit Card,TC00040
TT06990,U00265,CR00034,8/5/2025,394.26,PayPal,TC00040
TT06991,U00272,CR00060,5/3/2025,0,Credit Card,TC00040
TT06992,U00282,CR00027,20/9/2025,0,Bank Transfer,TC00042
TT06993,U00292,CR00024,23/1/2025,117.68,Credit Card,TC00042
TT06994,U00293,CR00036,21/11/2025,0,Credit Card,TC00040
TT06995,U00298,CR00057,6/4/2025,177.34,PayPal,TC00042
TT06996,U00301,CR00002,10/5/2025,0,Credit Card,TC00042
TT06997,U00303,CR00002,17/6/2025,0,Credit Card,TC00042
TT06998,U00315,CR00042,8/9/2025,0,PayPal,TC00042
TT06999,U00321,CR00028,9/5/2025,0.78,Credit Card,TC00042
TT07000,U00322,CR00009,30/8/2025,0,PayPal,TC00040
TT07001,U00323,CR00022,14/6/2025,0,PayPal,TC00042
TT07002,U00328,CR00011,12/7/2025,326.02,PayPal,TC00040
TT07003,U00330,CR00018,17/8/2025,0,PayPal,TC00042
TT07004,U00334,CR00034,20/12/2025,394.26,Credit Card,TC00040
TT07005,U00338,CR00060,10/4/2025,0,Bank Transfer,TC00040
TT07006,U00339,CR00012,8/3/2025,487.92,PayPal,TC00042
TT07007,U00340,CR00012,15/10/2025,487.92,PayPal,TC00040
TT07008,U00345,CR00035,14/9/2025,0,Bank Transfer,TC00040
TT07009,U00351,CR00059,30/4/2025,0,Bank Transfer,TC00042
TT07010,U00352,CR00052,25/2/2025,0,Credit Card,TC00040
TT07011,U00353,CR00026,8/11/2025,0,PayPal,TC00042
TT07012,U00356,CR00008,24/1/2025,0,Bank Transfer,TC00040
TT07013,U00362,CR00005,22/10/2025,0,Bank Transfer,TC00040
TT07014,U00379,CR00020,4/7/2025,0,PayPal,TC00040
TT07015,U00383,CR00057,21/10/2025,177.34,Bank Transfer,TC00042
TT07016,U00399,CR00023,17/5/2025,0,PayPal,TC00040
TT07017,U00404,CR00051,10/11/2025,37.89,PayPal,TC00042
TT07018,U00406,CR00029,16/10/2025,0,Credit Card,TC00042
TT07019,U00407,CR00017,29/10/2025,0,Credit Card,TC00040
TT07020,U00411,CR00058,22/11/2025,0,Bank Transfer,TC00042
TT07021,U00415,CR00001,9/5/2025,472.28,Credit Card,TC00040
TT07022,U00423,CR00050,28/2/2025,490.9,Bank Transfer,TC00040
TT07023,U00427,CR00040,25/6/2025,327.99,Credit Card,TC00040
TT07024,U00438,CR00059,11/6/2025,0,Bank Transfer,TC00040
TT07025,U00444,CR00010,29/7/2025,0,PayPal,TC00040
TT07026,U00449,CR00025,27/2/2025,299.57,Credit Card,TC00042
TT07027,U00450,CR00007,1/4/2025,0,PayPal,TC00040
TT07028,U00464,CR00009,24/5/2025,0,Credit Card,TC00042
TT07029,U00494,CR00017,4/9/2025,0,Credit Card,TC00040
TT07030,U00543,CR00041,8/11/2025,53.86,PayPal,TC00040
TT07031,U00548,CR00043,19/11/2025,0,Bank Transfer,TC00042
TT07032,U00556,CR00019,15/4/2025,0,PayPal,TC00040
TT07033,U00559,CR00030,28/3/2025,0,Bank Transfer,TC00042
TT07034,U00562,CR00045,11/7/2025,0,PayPal,TC00042
TT07035,U00569,CR00044,13/2/2025,119.04,Credit Card,TC00040
TT07036,U00570,CR00051,28/2/2025,37.89,Credit Card,TC00040
TT07037,U00573,CR00032,14/10/2025,0,Bank Transfer,TC00040
TT07038,U00574,CR00031,26/7/2025,0,Bank Transfer,TC00040
TT07039,U00576,CR00035,26/11/2025,0,Bank Transfer,TC00040
TT07040,U00584,CR00046,20/3/2025,248.1,PayPal,TC00042
TT07041,U00592,CR00008,7/11/2025,0,PayPal,TC00040
TT07042,U00595,CR00027,11/2/2025,0,Bank Transfer,TC00042
TT07043,U00604,CR00053,25/3/2025,0,Bank Transfer,TC00040
TT07044,U00619,CR00003,17/11/2025,0,Bank Transfer,TC00040
TT07045,U00622,CR00023,6/12/2025,0,PayPal,TC00042
TT07046,U00633,CR00041,19/5/2025,53.86,Credit Card,TC00042
TT07047,U00636,CR00009,28/3/2025,0,Bank Transfer,TC00042
TT07048,U00639,CR00023,5/1/2025,0,Bank Transfer,TC00042
TT07049,U00687,CR00020,23/4/2025,0,PayPal,TC00040
TT07050,U00701,CR00006,5/6/2025,276.37,PayPal,TC00042
TT07051,U00704,CR00004,13/7/2025,0,Credit Card,TC00040
TT07052,U00709,CR00018,20/6/2025,0,Credit Card,TC00040
TT07053,U00723,CR00015,8/7/2025,285.05,PayPal,TC00042
TT07054,U00724,CR00009,7/2/2025,0,PayPal,TC00040
TT07055,U00760,CR00036,7/2/2025,0,Credit Card,TC00040
TT07056,U00765,CR00023,12/7/2025,0,PayPal,TC00040
TT07057,U00767,CR00013,15/11/2025,0,Bank Transfer,TC00042
TT07058,U00772,CR00019,20/11/2025,0,Bank Transfer,TC00040
TT07059,U00775,CR00001,3/3/2025,472.28,Credit Card,TC00042
TT07060,U00786,CR00006,8/6/2025,276.37,Credit Card,TC00042
TT07061,U00787,CR00036,1/11/2025,0,Bank Transfer,TC00040
TT07062,U00819,CR00008,29/11/2025,0,PayPal,TC00042
TT07063,U00821,CR00035,15/9/2025,0,Bank Transfer,TC00040
TT07064,U00829,CR00010,29/7/2025,0,Bank Transfer,TC00040
TT07065,U00836,CR00040,10/8/2025,327.99,PayPal,TC00040
TT07066,U00838,CR00052,24/12/2025,0,Bank Transfer,TC00040
TT07067,U00850,CR00039,24/8/2025,346.71,Bank Transfer,TC00042
TT07068,U00852,CR00049,18/6/2025,415.51,Credit Card,TC00040
TT07069,U00858,CR00036,11/5/2025,0,Credit Card,TC00040
TT07070,U00870,CR00049,3/6/2025,415.51,Bank Transfer,TC00042
TT07071,U00874,CR00012,5/1/2025,487.92,Bank Transfer,TC00042
TT07072,U00876,CR00001,23/12/2025,472.28,PayPal,TC00042
TT07073,U00881,CR00049,8/10/2025,415.51,PayPal,TC00042
TT07074,U00893,CR00055,19/4/2025,57.32,Credit Card,TC00042
TT07075,U00903,CR00002,15/1/2025,0,PayPal,TC00042
TT07076,U00915,CR00005,9/9/2025,0,PayPal,TC00040
TT07077,U00917,CR00003,30/12/2025,0,PayPal,TC00040
TT07078,U00919,CR00005,15/6/2025,0,Credit Card,TC00040
TT07079,U00928,CR00059,23/2/2025,0,PayPal,TC00040
TT07080,U00959,CR00002,24/11/2025,0,Credit Card,TC00042
TT07081,U00961,CR00044,24/6/2025,119.04,PayPal,TC00040
TT07082,U00967,CR00052,4/12/2025,0,PayPal,TC00042
TT07083,U00976,CR00011,25/7/2025,326.02,Credit Card,TC00040
TT07084,U00981,CR00014,26/12/2025,0,Credit Card,TC00042
TT07085,U00989,CR00027,4/8/2025,0,Bank Transfer,TC00042
TT07086,U00997,CR00026,1/8/2025,0,Bank Transfer,TC00042
TT07087,U01015,CR00024,11/7/2025,117.68,Credit Card,TC00042
TT07088,U01022,CR00020,11/1/2025,0,PayPal,TC00042
TT07089,U01031,CR00038,2/2/2025,342.61,PayPal,TC00042
TT07090,U01032,CR00060,14/8/2025,0,PayPal,TC00042
TT07091,U01033,CR00002,17/12/2025,0,Bank Transfer,TC00040
TT07092,U01034,CR00051,18/2/2025,37.89,Credit Card,TC00040
TT07093,U01066,CR00021,12/11/2025,0,Bank Transfer,TC00040
TT07094,U01079,CR00003,29/1/2025,0,Credit Card,TC00042
TT07095,U01083,CR00033,21/12/2025,0,PayPal,TC00040
TT07096,U01084,CR00044,9/10/2025,119.04,Credit Card,TC00040
TT07097,U01092,CR00049,11/6/2025,415.51,Bank Transfer,TC00042
TT07098,U01096,CR00008,6/8/2025,0,PayPal,TC00042
TT07099,U01123,CR00025,16/2/2025,299.57,Credit Card,TC00040
TT07100,U01143,CR00044,8/8/2025,119.04,PayPal,TC00042
TT07101,U01146,CR00059,21/4/2025,0,PayPal,TC00040
TT07102,U01151,CR00051,20/7/2025,37.89,PayPal,TC00040
TT07103,U01158,CR00043,8/7/2025,0,Bank Transfer,TC00042
TT07104,U01163,CR00040,2/4/2025,327.99,Bank Transfer,TC00042
TT07105,U01167,CR00033,14/4/2025,0,PayPal,TC00040
TT07106,U01170,CR00017,9/9/2025,0,PayPal,TC00042
TT07107,U01177,CR00009,11/10/2025,0,Bank Transfer,TC00042
TT07108,U01180,CR00039,16/12/2025,346.71,Bank Transfer,TC00040
TT07109,U01197,CR00032,24/6/2025,0,Bank Transfer,TC00040
TT07110,U01203,CR00018,21/10/2025,0,Bank Transfer,TC00040
TT07111,U01221,CR00015,26/8/2025,285.05,Credit Card,TC00042
TT07112,U01224,CR00010,10/6/2025,0,Credit Card,TC00042
TT07113,U01231,CR00055,29/12/2025,57.32,PayPal,TC00040
TT07114,U01233,CR00020,20/11/2025,0,Credit Card,TC00042
TT07115,U01235,CR00037,25/4/2025,0,Bank Transfer,TC00040
TT07116,U01237,CR00022,1/10/2025,0,Credit Card,TC00042
TT07117,U01239,CR00021,12/12/2025,0,Bank Transfer,TC00042
TT07118,U01244,CR00010,2/5/2025,0,Credit Card,TC00042
TT07119,U01250,CR00054,5/12/2025,0,Credit Card,TC00040
TT07120,U01261,CR00038,27/4/2025,342.61,PayPal,TC00040
TT07121,U01266,CR00023,22/3/2025,0,Bank Transfer,TC00040
TT07122,U01267,CR00011,28/2/2025,326.02,Credit Card,TC00040
TT07123,U01268,CR00035,28/5/2025,0,PayPal,TC00040
TT07124,U01277,CR00054,17/5/2025,0,Bank Transfer,TC00040
TT07125,U01280,CR00048,2/8/2025,0,Bank Transfer,TC00040
TT07126,U01281,CR00018,26/6/2025,0,PayPal,TC00042
TT07127,U01284,CR00025,14/2/2025,299.57,Bank Transfer,TC00042
TT07128,U01286,CR00001,25/12/2025,472.28,PayPal,TC00042
TT07129,U01290,CR00047,15/8/2025,89.59,PayPal,TC00042
TT07130,U01315,CR00046,4/10/2025,248.1,Bank Transfer,TC00040
TT07131,U01318,CR00031,20/9/2025,0,PayPal,TC00040
TT07132,U01321,CR00010,21/6/2025,0,Credit Card,TC00040
TT07133,U01322,CR00053,15/2/2025,0,Credit Card,TC00040
TT07134,U01331,CR00051,1/10/2025,37.89,PayPal,TC00040
TT07135,U01332,CR00049,26/8/2025,415.51,Credit Card,TC00040
TT07136,U01334,CR00033,28/7/2025,0,Bank Transfer,TC00040
TT07137,U01336,CR00017,15/7/2025,0,Credit Card,TC00040
TT07138,U01337,CR00026,18/1/2025,0,Bank Transfer,TC00042
TT07139,U01343,CR00039,28/10/2025,346.71,Bank Transfer,TC00040
TT07140,U01344,CR00060,22/2/2025,0,Credit Card,TC00042
TT07141,U01346,CR00035,2/9/2025,0,Bank Transfer,TC00040
TT07142,U01347,CR00015,10/5/2025,285.05,PayPal,TC00040
TT07143,U01350,CR00033,23/11/2025,0,Bank Transfer,TC00040
TT07144,U01352,CR00043,30/4/2025,0,Credit Card,TC00040
TT07145,U01355,CR00014,13/1/2025,0,PayPal,TC00042
TT07146,U01365,CR00002,30/5/2025,0,Bank Transfer,TC00040
TT07147,U01375,CR00040,30/7/2025,327.99,Credit Card,TC00042
TT07148,U01394,CR00048,6/4/2025,0,Bank Transfer,TC00042
TT07149,U01395,CR00007,26/4/2025,0,PayPal,TC00040
TT07150,U01397,CR00002,2/2/2025,0,Credit Card,TC00042
TT07151,U01399,CR00046,19/6/2025,248.1,PayPal,TC00042
TT07152,U01405,CR00029,12/9/2025,0,PayPal,TC00042
TT07153,U01411,CR00023,18/1/2025,0,Bank Transfer,TC00042
TT07154,U01414,CR00024,16/7/2025,117.68,Bank Transfer,TC00040
TT07155,U01430,CR00057,16/6/2025,177.34,Bank Transfer,TC00040
TT07156,U01432,CR00006,8/4/2025,276.37,PayPal,TC00040
TT07157,U01435,CR00010,1/9/2025,0,Credit Card,TC00040
TT07158,U01450,CR00034,7/9/2025,394.26,Bank Transfer,TC00040
TT07159,U01451,CR00050,10/4/2025,490.9,PayPal,TC00042
TT07160,U01455,CR00060,26/7/2025,0,Credit Card,TC00042
TT07161,U01460,CR00053,5/8/2025,0,Credit Card,TC00040
TT07162,U01463,CR00049,13/5/2025,415.51,Bank Transfer,TC00040
TT07163,U01472,CR00048,14/10/2025,0,Bank Transfer,TC00042
TT07164,U01473,CR00041,13/8/2025,53.86,Bank Transfer,TC00042
TT07165,U01475,CR00047,12/1/2025,89.59,PayPal,TC00040
TT07166,U01488,CR00030,24/5/2025,0,PayPal,TC00042
TT07167,U01496,CR00026,9/8/2025,0,Credit Card,TC00042
TT07168,U01497,CR00004,25/11/2025,0,Credit Card,TC00040
TT07169,U01500,CR00048,15/3/2025,0,Bank Transfer,TC00040
TT07170,U01506,CR00008,27/9/2025,0,Credit Card,TC00042
TT07171,U01511,CR00003,5/9/2025,0,Bank Transfer,TC00042
TT07172,U01512,CR00060,3/12/2025,0,Bank Transfer,TC00040
TT07173,U01517,CR00035,21/12/2025,0,Bank Transfer,TC00040
TT07174,U01522,CR00003,3/7/2025,0,Credit Card,TC00042
TT07175,U01526,CR00012,3/3/2025,487.92,PayPal,TC00040
TT07176,U01528,CR00001,30/7/2025,472.28,Bank Transfer,TC00040
TT07177,U01530,CR00045,1/3/2025,0,Credit Card,TC00040
TT07178,U01531,CR00037,10/1/2025,0,Bank Transfer,TC00042
TT07179,U01536,CR00003,3/8/2025,0,Credit Card,TC00040
TT07180,U01543,CR00037,10/7/2025,0,Credit Card,TC00042
TT07181,U01553,CR00019,23/6/2025,0,Bank Transfer,TC00042
TT07182,U01578,CR00046,27/11/2025,248.1,Credit Card,TC00040
TT07183,U01586,CR00017,16/7/2025,0,Credit Card,TC00042
TT07184,U01628,CR00017,25/3/2025,0,Bank Transfer,TC00040
TT07185,U01635,CR00057,5/8/2025,177.34,Bank Transfer,TC00042
TT07186,U01647,CR00049,6/9/2025,415.51,Credit Card,TC00042
TT07187,U01649,CR00053,20/9/2025,0,Credit Card,TC00040
TT07188,U01654,CR00004,5/9/2025,0,Bank Transfer,TC00042
TT07189,U01662,CR00020,16/5/2025,0,Credit Card,TC00042
TT07190,U01666,CR00018,19/5/2025,0,Bank Transfer,TC00040
TT07191,U01671,CR00024,5/9/2025,117.68,PayPal,TC00040
TT07192,U01674,CR00045,27/9/2025,0,Bank Transfer,TC00040
TT07193,U01692,CR00025,13/11/2025,299.57,Credit Card,TC00042
TT07194,U01695,CR00006,23/8/2025,276.37,Bank Transfer,TC00042
TT07195,U01702,CR00056,18/4/2025,212.39,Bank Transfer,TC00040
TT07196,U01708,CR00043,7/4/2025,0,Credit Card,TC00040
TT07197,U01720,CR00040,28/7/2025,327.99,Credit Card,TC00040
TT07198,U01721,CR00048,5/4/2025,0,Bank Transfer,TC00040
TT07199,U01724,CR00014,1/1/2025,0,PayPal,TC00042
TT07200,U01726,CR00054,25/7/2025,0,Credit Card,TC00042
TT07201,U01729,CR00013,11/5/2025,0,PayPal,TC00042
TT07202,U01745,CR00038,17/4/2025,342.61,PayPal,TC00042
TT07203,U01746,CR00037,14/6/2025,0,PayPal,TC00042
TT07204,U01762,CR00055,26/7/2025,57.32,Credit Card,TC00040
TT07205,U01773,CR00017,23/9/2025,0,Bank Transfer,TC00042
TT07206,U01789,CR00021,5/11/2025,0,Bank Transfer,TC00040
TT07207,U01795,CR00003,21/8/2025,0,Bank Transfer,TC00040
TT07208,U01805,CR00047,8/6/2025,89.59,Credit Card,TC00040
TT07209,U01809,CR00035,3/9/2025,0,PayPal,TC00040
TT07210,U01810,CR00029,2/9/2025,0,Bank Transfer,TC00042
TT07211,U01812,CR00035,5/6/2025,0,Credit Card,TC00040
TT07212,U01820,CR00042,30/7/2025,0,PayPal,TC00040
TT07213,U01822,CR00030,14/9/2025,0,Credit Card,TC00042
TT07214,U01825,CR00020,4/11/2025,0,Credit Card,TC00040
TT07215,U01840,CR00036,28/1/2025,0,Credit Card,TC00040
TT07216,U01854,CR00011,20/9/2025,326.02,Credit Card,TC00042
TT07217,U01867,CR00041,6/6/2025,53.86,PayPal,TC00042
TT07218,U01871,CR00033,30/5/2025,0,PayPal,TC00040
TT07219,U01872,CR00008,17/7/2025,0,Credit Card,TC00042
TT07220,U01877,CR00050,17/3/2025,490.9,Bank Transfer,TC00040
TT07221,U01879,CR00049,1/10/2025,415.51,Credit Card,TC00042
TT07222,U01900,CR00053,17/9/2025,0,PayPal,TC00040
TT07223,U01903,CR00047,9/9/2025,89.59,Credit Card,TC00042
TT07224,U01906,CR00008,11/6/2025,0,Bank Transfer,TC00040
TT07225,U01917,CR00031,27/6/2025,0,Credit Card,TC00040
TT07226,U01918,CR00008,8/2/2025,0,PayPal,TC00040
TT07227,U01920,CR00012,10/2/2025,487.92,PayPal,TC00042
TT07228,U01926,CR00030,2/5/2025,0,PayPal,TC00042
TT07229,U01929,CR00040,9/6/2025,327.99,Bank Transfer,TC00042
TT07230,U01943,CR00033,25/1/2025,0,Bank Transfer,TC00040
TT07231,U01953,CR00021,21/9/2025,0,Credit Card,TC00040
TT07232,U01958,CR00055,23/10/2025,57.32,PayPal,TC00042
TT07233,U01959,CR00034,19/11/2025,394.26,Credit Card,TC00040
TT07234,U01961,CR00047,16/11/2025,89.59,Bank Transfer,TC00042
TT07235,U01962,CR00001,22/6/2025,472.28,Bank Transfer,TC00040
TT07236,U01979,CR00009,20/7/2025,0,Bank Transfer,TC00042
TT07237,U01987,CR00005,16/12/2025,0,PayPal,TC00040
TT07238,U01989,CR00018,9/9/2025,0,Credit Card,TC00040
TT07239,U01993,CR00001,29/9/2025,472.28,Bank Transfer,TC00042
TT07240,U01994,CR00048,19/7/2025,0,Credit Card,TC00040
TT07241,U01998,CR00030,29/6/2025,0,Credit Card,TC00042
TT07242,U02010,CR00056,14/1/2025,212.39,Bank Transfer,TC00040
TT07243,U02015,CR00043,19/3/2025,0,Bank Transfer,TC00040
TT07244,U02022,CR00041,26/4/2025,53.86,PayPal,TC00040
TT07245,U02035,CR00008,3/6/2025,0,Bank Transfer,TC00040
TT07246,U02039,CR00057,7/1/2025,177.34,Credit Card,TC00040
TT07247,U02058,CR00026,28/8/2025,0,Bank Transfer,TC00042
TT07248,U02064,CR00024,6/11/2025,117.68,Credit Card,TC00042
TT07249,U02068,CR00025,22/4/2025,299.57,PayPal,TC00042
TT07250,U02071,CR00013,17/3/2025,0,PayPal,TC00042
TT07251,U02077,CR00020,6/6/2025,0,PayPal,TC00042
TT07252,U02094,CR00058,22/1/2025,0,Credit Card,TC00040
TT07253,U02096,CR00038,26/3/2025,342.61,Credit Card,TC00040
TT07254,U02098,CR00014,2/10/2025,0,PayPal,TC00040
TT07255,U02125,CR00025,12/7/2025,299.57,Bank Transfer,TC00040
TT07256,U02144,CR00001,12/8/2025,472.28,Credit Card,TC00042
TT07257,U02147,CR00024,4/12/2025,117.68,PayPal,TC00040
TT07258,U02149,CR00017,29/1/2025,0,Credit Card,TC00040
TT07259,U02151,CR00020,8/3/2025,0,PayPal,TC00042
TT07260,U02153,CR00051,6/4/2025,37.89,PayPal,TC00042
TT07261,U02155,CR00041,5/7/2025,53.86,Credit Card,TC00040
TT07262,U02161,CR00012,12/10/2025,487.92,PayPal,TC00042
TT07263,U02174,CR00038,28/12/2025,342.61,Credit Card,TC00040
TT07264,U02199,CR00015,14/10/2025,285.05,Bank Transfer,TC00040
TT07265,U02212,CR00060,3/4/2025,0,PayPal,TC00040
TT07266,U02215,CR00043,17/3/2025,0,Bank Transfer,TC00042
TT07267,U02217,CR00013,3/4/2025,0,PayPal,TC00040
TT07268,U02224,CR00002,5/12/2025,0,Bank Transfer,TC00042
TT07269,U02231,CR00052,13/2/2025,0,PayPal,TC00040
TT07270,U02248,CR00008,3/11/2025,0,PayPal,TC00040
TT07271,U02250,CR00016,18/7/2025,0,Credit Card,TC00042
TT07272,U02254,CR00029,3/5/2025,0,Bank Transfer,TC00042
TT07273,U02258,CR00033,18/6/2025,0,PayPal,TC00040
TT07274,U02284,CR00059,13/9/2025,0,PayPal,TC00040
TT07275,U02288,CR00004,26/6/2025,0,PayPal,TC00040
TT07276,U02290,CR00035,30/7/2025,0,Bank Transfer,TC00040
TT07277,U02300,CR00005,14/12/2025,0,Bank Transfer,TC00040
TT07278,U02301,CR00005,18/5/2025,0,Credit Card,TC00040
TT07279,U02306,CR00049,23/12/2025,415.51,Bank Transfer,TC00040
TT07280,U02336,CR00024,25/4/2025,117.68,Credit Card,TC00040
TT07281,U02337,CR00001,15/10/2025,472.28,Credit Card,TC00042
TT07282,U02344,CR00003,6/8/2025,0,PayPal,TC00042
TT07283,U02345,CR00012,30/5/2025,487.92,Credit Card,TC00040
TT07284,U02349,CR00007,11/9/2025,0,PayPal,TC00040
TT07285,U02370,CR00021,22/3/2025,0,Credit Card,TC00042
TT07286,U02371,CR00035,19/3/2025,0,PayPal,TC00040
TT07287,U02410,CR00039,16/6/2025,346.71,PayPal,TC00042
TT07288,U02427,CR00051,8/3/2025,37.89,PayPal,TC00042
TT07289,U02432,CR00054,29/8/2025,0,PayPal,TC00042
TT07290,U02445,CR00024,20/3/2025,117.68,PayPal,TC00042
TT07291,U02459,CR00029,13/4/2025,0,PayPal,TC00042
TT07292,U02485,CR00026,26/12/2025,0,Credit Card,TC00042
TT07293,U02490,CR00028,25/8/2025,0.78,PayPal,TC00042
TT07294,U02512,CR00044,16/7/2025,119.04,PayPal,TC00040
TT07295,U02537,CR00050,5/7/2025,490.9,PayPal,TC00040
TT07296,U02541,CR00010,29/4/2025,0,PayPal,TC00040
TT07297,U02542,CR00017,4/5/2025,0,Bank Transfer,TC00040
TT07298,U02564,CR00044,3/6/2025,119.04,Credit Card,TC00042
TT07299,U02566,CR00060,29/9/2025,0,PayPal,TC00042
TT07300,U02582,CR00022,5/1/2025,0,Credit Card,TC00040
TT07301,U02583,CR00029,8/5/2025,0,Credit Card,TC00042
TT07302,U02593,CR00050,28/3/2025,490.9,PayPal,TC00040
TT07303,U02602,CR00037,24/10/2025,0,Bank Transfer,TC00040
TT07304,U02605,CR00035,15/12/2025,0,Bank Transfer,TC00040
TT07305,U02612,CR00026,17/11/2025,0,Bank Transfer,TC00042
TT07306,U02614,CR00060,3/12/2025,0,PayPal,TC00040
TT07307,U02616,CR00016,30/10/2025,0,PayPal,TC00042
TT07308,U02633,CR00043,19/7/2025,0,PayPal,TC00040
TT07309,U02643,CR00022,29/1/2025,0,Bank Transfer,TC00040
TT07310,U02645,CR00039,27/12/2025,346.71,Bank Transfer,TC00042
TT07311,U02651,CR00019,6/3/2025,0,PayPal,TC00042
TT07312,U02663,CR00027,1/6/2025,0,PayPal,TC00042
TT07313,U02683,CR00006,8/4/2025,276.37,Credit Card,TC00040
TT07314,U02684,CR00017,13/3/2025,0,Bank Transfer,TC00042
TT07315,U02698,CR00045,27/3/2025,0,Credit Card,TC00042
TT07316,U02709,CR00046,7/4/2025,248.1,Credit Card,TC00042
TT07317,U02733,CR00049,28/11/2025,415.51,Bank Transfer,TC00042
TT07318,U02743,CR00025,1/3/2025,299.57,PayPal,TC00040
TT07319,U02754,CR00032,30/8/2025,0,PayPal,TC00040
TT07320,U02770,CR00025,30/12/2025,299.57,Credit Card,TC00040
TT07321,U02775,CR00021,7/3/2025,0,Bank Transfer,TC00042
TT07322,U02786,CR00025,5/12/2025,299.57,Bank Transfer,TC00040
TT07323,U02788,CR00044,16/7/2025,119.04,PayPal,TC00042
TT07324,U02791,CR00044,19/4/2025,119.04,Credit Card,TC00040
TT07325,U02792,CR00051,27/5/2025,37.89,Bank Transfer,TC00042
TT07326,U02793,CR00018,19/8/2025,0,Bank Transfer,TC00042
TT07327,U02825,CR00044,4/9/2025,119.04,PayPal,TC00042
TT07328,U02843,CR00019,10/12/2025,0,PayPal,TC00040
TT07329,U02844,CR00006,13/11/2025,276.37,Credit Card,TC00040
TT07330,U02850,CR00009,13/10/2025,0,Credit Card,TC00040
TT07331,U02857,CR00037,25/8/2025,0,Bank Transfer,TC00040
TT07332,U02874,CR00055,15/8/2025,57.32,Bank Transfer,TC00040
TT07333,U02899,CR00058,21/9/2025,0,PayPal,TC00040
TT07334,U02909,CR00049,21/1/2025,415.51,Credit Card,TC00042
TT07335,U02915,CR00004,7/7/2025,0,Bank Transfer,TC00042
TT07336,U02916,CR00049,2/10/2025,415.51,Credit Card,TC00042
TT07337,U02927,CR00011,27/10/2025,326.02,PayPal,TC00042
TT07338,U02931,CR00044,27/3/2025,119.04,Bank Transfer,TC00040
TT07339,U02941,CR00060,15/10/2025,0,Bank Transfer,TC00042
TT07340,U02947,CR00031,8/8/2025,0,PayPal,TC00040
TT07341,U02958,CR00022,8/2/2025,0,PayPal,TC00040
TT07342,U02969,CR00003,23/10/2025,0,Bank Transfer,TC00042
TT07343,U02971,CR00007,11/4/2025,0,Credit Card,TC00040
TT07344,U02974,CR00021,15/8/2025,0,Bank Transfer,TC00042
TT07345,U02976,CR00019,10/1/2025,0,Bank Transfer,TC00042
TT07346,U02980,CR00039,15/7/2025,346.71,Credit Card,TC00042
TT07347,U02981,CR00042,1/2/2025,0,PayPal,TC00042
TT07348,U02984,CR00027,1/11/2025,0,PayPal,TC00042
TT07349,U02989,CR00041,30/12/2025,53.86,PayPal,TC00040
TT07350,U02992,CR00001,8/10/2025,472.28,PayPal,TC00042
TT07351,U02994,CR00025,1/5/2025,299.57,PayPal,TC00042
TT07352,U00004,CR00038,21/8/2025,342.61,Bank Transfer,TC00040
TT07353,U00013,CR00039,8/11/2025,346.71,Bank Transfer,TC00042
TT07354,U00018,CR00026,22/11/2025,0,Credit Card,TC00042
TT07355,U00045,CR00004,20/7/2025,0,PayPal,TC00040
TT07356,U00055,CR00048,6/7/2025,0,Bank Transfer,TC00042
TT07357,U00071,CR00054,26/2/2025,0,PayPal,TC00040
